"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a14 t1",0.7663758,0.1508072,0.3862904,0.9447395,"     ",""
"S g12 c1 a18 t5",0.9811587,0.0161151,0.9041394,0.996534,"     ",""
"S g12 c1 a22 t9",0.6324044,0.2149375,0.2193187,0.9133096,"     ",""
"S g12 c1 a25 t12",0.7467727,0.0788465,0.5656813,0.8697437,"     ",""
"S g17 c1 a25 t8",0.9889215,0.0031265,0.9807777,0.9936375,"     ",""
"S g21 c1 a25 t4",0.8490138,0.0550573,0.7078712,0.9288203,"     ",""
"S g61 c1 a73 t12",0.5566715,0.4329691,0.0387543,0.9750671,"     ",""
"S g62 c1 a73 t7",0.9743644,0.0424536,0.5760478,0.9990603,"     ",""
"S g65 c1 a73 t3",0.7053857,0.3462917,0.0837131,0.9843127,"     ",""
"r g17 c1 a25 t8",0.9999984,0.0034117,3.504653e-303,1,"     ",""
"r g62 c1 a73 t7",1.14852e-16,3.154871e-08,-6.183547e-08,6.183547e-08,"     ",""
"R g12 c1 a14 t1",0.0237894,0.0123601,0.0085131,0.0646895,"     ",""
"R g12 c1 a18 t5",0.0383696,0.0186301,0.0146147,0.0969374,"     ",""
"R g12 c1 a22 t9",0.0296413,0.0177418,0.0090357,0.092835,"     ",""
"R g12 c1 a25 t12",0.0305017,0.0099574,0.0160009,0.0573775,"     ",""
"R g17 c1 a25 t8",0.0394731,0.0066296,0.0283443,0.0547253,"     ",""
"R g21 c1 a25 t4",0.0244843,0.0069283,0.0140155,0.042436,"     ",""
"R g61 c1 a73 t12",0.0134533,0.0157375,0.0013329,0.1222883,"     ",""
"R g62 c1 a73 t7",0.0175008,0.0192018,0.0019919,0.137164,"     ",""
"R g65 c1 a73 t3",0.0107619,0.0121742,0.0011553,0.0928281,"     ",""
"p g12 c1 a15 t2",0,0,0,0,"Fixed",""
"r g12 c1 a14 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a14 t1",1,0,1,1,"Fixed",""
