"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3663533.88762513,2500335.45910404,323295,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3554027.98219268,2418267.14321076,107287,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,3e-04,5e-04,1500,1147,25,12,47,13,71,316,1500,2,1147
4,3478664.15410735,2399020.44471563,150361,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,6e-04,9e-04,3000,2212,54,34,104,20,153,350,1500,2,2212
5,3469379.79496584,2380742.89745023,208617,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,6e-04,9e-04,3000,2116,61,37,160,24,208,0,0,8,2116
6,3370065.84762591,2325482.43804762,258039,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,6e-04,9e-04,3000,1996,94,46,185,48,270,0,0,10,1996
7,3241490.23790299,2247960.04512081,389208,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,6e-04,8e-04,3000,1848,113,72,205,41,297,0,0,9,1848
8,3018222.38880587,2111851.87428852,152317,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,6e-04,8e-04,3000,1759,61,25,122,36,167,0,0,6,1759
9,2897684.10677402,2057924.92836291,79105,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,6e-04,8e-04,3000,1706,24,17,45,7,68,0,0,3,1706
10,2813816.60790311,2028784.59233389,38859,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,6e-04,8e-04,3000,1676,9,4,37,5,46,0,0,1,1676
11,2750248.65495979,2012249.79040978,40609,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,6e-04,8e-04,3000,1633,12,6,32,6,41,0,0,1,1633
12,2687636.01794465,1992380.617803,127729,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,6e-04,8e-04,3000,1566,45,21,87,24,129,0,0,3,1566
