"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.8585551,0.0393705,0.762766,0.9197368,"     ",""
"S g12 c1 a16 t5",0.8991525,0.0277293,0.8304009,0.9419811,"     ",""
"S g12 c1 a20 t9",0.7356112,0.070677,0.5771327,0.8501207,"     ",""
"S g14 c1 a25 t12",0.8189354,0.0381609,0.7319879,0.8822145,"     ",""
"S g18 c1 a25 t8",0.9354576,0.0197083,0.8843134,0.9648891,"     ",""
"S g22 c1 a25 t4",0.9079795,0.024111,0.8485929,0.9455669,"     ",""
"S g62 c1 a73 t12",0.9807527,0.183343,2.752052e-07,1,"     ",""
"S g66 c1 a73 t8",0.9939131,0.0588269,8.628809e-07,1,"     ",""
"S g69 c1 a73 t4",0.9910845,0.0855185,6.419951e-07,1,"     ",""
"r g18 c1 a25 t8",0.219161,0.0650627,0.1175595,0.3715955,"     ",""
"r g66 c1 a73 t8",1.560083e-07,0.0001332909,8.67825200213103e-316,1,"     ",""
"R g12 c1 a12 t1",0.0198857,0.0042348,0.0130796,0.0301253,"     ",""
"R g12 c1 a16 t5",0.032231,0.0062245,0.0220275,0.046934,"     ",""
"R g12 c1 a20 t9",0.0169043,0.0043473,0.0101924,0.0279114,"     ",""
"R g14 c1 a25 t12",0.0224297,0.0041633,0.0155682,0.0322164,"     ",""
"R g18 c1 a25 t8",0.0425494,0.0040035,0.0353583,0.0511255,"     ",""
"R g22 c1 a25 t4",0.0263596,0.0034882,0.0203203,0.0341312,"     ",""
"R g62 c1 a73 t12",0.0095184,0.0050487,0.0033529,0.0267171,"     ",""
"R g66 c1 a73 t8",0.018273,0.0088539,0.0070248,0.0466851,"     ",""
"R g69 c1 a73 t4",0.011212,0.0055733,0.0042153,0.0294787,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
