"","estimate","se","lcl","ucl","fixed","note"
"S g13 c1 a14 t1",0.6676905,0.1351596,0.3784368,0.8689498,"     ",""
"S g13 c1 a18 t5",0.8737197,0.0811634,0.620682,0.9669481,"     ",""
"S g13 c1 a22 t9",0.3767989,0.1787758,0.1196912,0.7288988,"     ",""
"S g13 c1 a25 t12",0.6463933,0.1159803,0.4034,0.8317057,"     ",""
"S g17 c1 a25 t8",0.9543765,0.031552,0.8348436,0.9885802,"     ",""
"S g21 c1 a25 t4",0.858652,0.0595816,0.6988752,0.940829,"     ",""
"S g60 c1 a73 t12",0.4840793,0.3073421,0.0775785,0.9127993,"     ",""
"S g63 c1 a73 t8",0.9148004,0.0962026,0.4886195,0.9917801,"     ",""
"S g64 c1 a73 t4",0.7571673,0.207479,0.2545457,0.96607,"     ",""
"r g17 c1 a25 t8",0.4166174,0.2815939,0.0686557,0.8737108,"     ",""
"r g63 c1 a73 t8",7.380158e-08,0.0001245255,4.10534999696067e-316,1,"     ",""
"R g13 c1 a14 t1",0.0234829,0.013289,0.0076638,0.0696629,"     ",""
"R g13 c1 a18 t5",0.0260984,0.0147444,0.0085231,0.0770973,"     ",""
"R g13 c1 a22 t9",0.0219261,0.0159328,0.005199,0.0877252,"     ",""
"R g13 c1 a25 t12",0.0303162,0.0145064,0.0117455,0.0759916,"     ",""
"R g17 c1 a25 t8",0.0360262,0.0072069,0.0242791,0.0531473,"     ",""
"R g21 c1 a25 t4",0.032449,0.0084129,0.0194493,0.0536619,"     ",""
"R g60 c1 a73 t12",0.0346833,0.0329538,0.0051923,0.1982892,"     ",""
"R g63 c1 a73 t8",0.0411808,0.0328642,0.0083337,0.1799957,"     ",""
"R g64 c1 a73 t4",0.0371115,0.0299342,0.0074071,0.1660147,"     ",""
"p g13 c1 a15 t2",0,0,0,0,"Fixed",""
"r g13 c1 a14 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g13 c1 a14 t1",1,0,1,1,"Fixed",""
