"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.7973655,0.0817007,0.5935895,0.9138041,"     ",""
"S g12 c1 a16 t5",0.8211272,0.0876071,0.5878133,0.9366167,"     ",""
"S g12 c1 a20 t9",0.402629,0.1877018,0.1274035,0.7567731,"     ",""
"S g14 c1 a25 t12",0.7772111,0.0711952,0.6091166,0.8864896,"     ",""
"S g18 c1 a25 t8",0.9596127,0.0257914,0.8657252,0.9887085,"     ",""
"S g22 c1 a25 t4",0.953199,0.0273437,0.8596702,0.9854468,"     ",""
"S g61 c1 a73 t12",1,0,1,1,"     ",""
"S g65 c1 a73 t8",1,0,1,1,"     ",""
"S g69 c1 a73 t4",1,0,1,1,"     ",""
"r g18 c1 a25 t8",0.4078727,0.2514696,0.0821435,0.8413143,"     ",""
"r g65 c1 a73 t8",0.0016691,385736.62,9.29996700000183e-312,1,"     ",""
"R g12 c1 a12 t1",0.0158184,0.0079066,0.0059048,0.0416781,"     ",""
"R g12 c1 a16 t5",0.0312543,0.0151506,0.0119546,0.0792137,"     ",""
"R g12 c1 a20 t9",0.015222,0.0090415,0.0047169,0.0479943,"     ",""
"R g14 c1 a25 t12",0.0209846,0.0071081,0.0107621,0.0405193,"     ",""
"R g18 c1 a25 t8",0.0428225,0.0065681,0.0316457,0.0577116,"     ",""
"R g22 c1 a25 t4",0.0218019,0.0058593,0.0128407,0.0367839,"     ",""
"R g61 c1 a73 t12",0.0095644,0.0070668,0.0022328,0.0400041,"     ",""
"R g65 c1 a73 t8",0.0197575,0.0141304,0.0048002,0.0776841,"     ",""
"R g69 c1 a73 t4",0.0099414,0.0076081,0.0022022,0.043688,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
