"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a14 t1",0.9001461,0.0447565,0.7725707,0.9598754,"     ",""
"S g12 c1 a18 t5",0.927669,0.0342474,0.8250637,0.9721264,"     ",""
"S g12 c1 a22 t9",0.7485118,0.1059933,0.4967686,0.8997372,"     ",""
"S g12 c1 a25 t12",0.7903918,0.0601276,0.6492957,0.884794,"     ",""
"S g16 c1 a25 t8",0.942025,0.0246948,0.8700914,0.9752598,"     ",""
"S g20 c1 a25 t4",0.9194906,0.0270388,0.8480708,0.9589616,"     ",""
"S g58 c1 a73 t12",0.7665291,0.2016258,0.2651449,0.9676115,"     ",""
"S g61 c1 a73 t5",0.933983,0.0767064,0.5526075,0.9938668,"     ",""
"S g62 c1 a73 t2",0.908626,0.1016443,0.4743757,0.9909557,"     ",""
"r g16 c1 a25 t8",0.310163,0.1345137,0.1159278,0.6065556,"     ",""
"r g61 c1 a73 t5",0.3104093,0.4266756,0.0089682,0.9572483,"     ",""
"R g12 c1 a14 t1",0.0336717,0.0111819,0.0174567,0.0639675,"     ",""
"R g12 c1 a18 t5",0.0523245,0.0157433,0.0287812,0.0932769,"     ",""
"R g12 c1 a22 t9",0.0318487,0.0125415,0.0146062,0.0680404,"     ",""
"R g12 c1 a25 t12",0.0420307,0.0110836,0.0249418,0.0699876,"     ",""
"R g16 c1 a25 t8",0.0685889,0.0085102,0.0536736,0.0872669,"     ",""
"R g20 c1 a25 t4",0.0444097,0.0085518,0.0303587,0.0645312,"     ",""
"R g58 c1 a73 t12",1.580354e-09,3.611042e-06,-7.076062e-06,7.079223e-06,"     ",""
"R g61 c1 a73 t5",2.652479e-09,6.060804e-06,-1.187652e-05,1.188183e-05,"     ",""
"R g62 c1 a73 t2",1.673963e-09,3.824936e-06,-7.4952e-06,7.498548e-06,"     ",""
"p g12 c1 a15 t2",0,0,0,0,"Fixed",""
"r g12 c1 a14 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a14 t1",1,0,1,1,"Fixed",""
