"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.8844194,0.0403098,0.7793811,0.9430992,"     ",""
"S g12 c1 a16 t5",0.9190999,0.0311312,0.8333509,0.9627017,"     ",""
"S g12 c1 a20 t9",0.7956083,0.0818425,0.592093,0.9125769,"     ",""
"S g13 c1 a25 t12",0.8558595,0.0429062,0.7501902,0.9215075,"     ",""
"S g17 c1 a25 t8",0.9454441,0.0208215,0.8870765,0.9745097,"     ",""
"S g21 c1 a25 t4",0.9210872,0.0226054,0.8638504,0.9555014,"     ",""
"S g61 c1 a73 t12",0.9867653,0.014811,0.889803,0.9985496,"     ",""
"S g65 c1 a73 t8",0.9954256,0.0045999,0.9677886,0.9993659,"     ",""
"S g68 c1 a73 t4",0.9932234,0.0075162,0.9426066,0.9992361,"     ",""
"r g17 c1 a25 t8",0.4025088,0.1486928,0.167027,0.6935567,"     ",""
"r g65 c1 a73 t8",0.9999865,0.0169388,4.130209e-304,1,"     ",""
"R g12 c1 a12 t1",0.041669,0.009214,0.0269177,0.0639728,"     ",""
"R g12 c1 a16 t5",0.0729425,0.0142113,0.0495357,0.1061739,"     ",""
"R g12 c1 a20 t9",0.0259465,0.007272,0.0149293,0.0447248,"     ",""
"R g13 c1 a25 t12",0.0240189,0.0049343,0.0160295,0.0358453,"     ",""
"R g17 c1 a25 t8",0.0677663,0.0064618,0.056147,0.0815823,"     ",""
"R g21 c1 a25 t4",0.0386196,0.0056377,0.0289664,0.0513199,"     ",""
"R g61 c1 a73 t12",0.0112919,0.0038262,0.0058003,0.0218686,"     ",""
"R g65 c1 a73 t8",0.0326338,0.0098448,0.0179781,0.0585246,"     ",""
"R g68 c1 a73 t4",0.0183012,0.0061499,0.0094407,0.0351821,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
