"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.843523,0.037614,0.7551246,0.9040644,"     ",""
"S g12 c1 a16 t5",0.8932635,0.0288884,0.822102,0.9381027,"     ",""
"S g12 c1 a20 t9",0.7333211,0.0682452,0.5811645,0.8449488,"     ",""
"S g14 c1 a25 t12",0.84464,0.0335173,0.7671948,0.8996906,"     ",""
"S g18 c1 a25 t8",0.943007,0.0169251,0.8992491,0.9684273,"     ",""
"S g22 c1 a25 t4",0.9142216,0.0215055,0.8616198,0.9480341,"     ",""
"S g62 c1 a73 t12",0.8816988,0.0995357,0.5345088,0.9797467,"     ",""
"S g66 c1 a73 t8",0.9577749,0.0406675,0.7596349,0.993895,"     ",""
"S g70 c1 a73 t4",0.9359415,0.0603253,0.6703242,0.9905651,"     ",""
"r g18 c1 a25 t8",0.1859006,0.0545094,0.1013046,0.3162784,"     ",""
"r g66 c1 a73 t8",0.0693525,0.089366,0.0049152,0.5292521,"     ",""
"R g12 c1 a12 t1",0.0195091,0.0038231,0.0132698,0.0285969,"     ",""
"R g12 c1 a16 t5",0.0420542,0.0072147,0.0299782,0.0587002,"     ",""
"R g12 c1 a20 t9",0.0203651,0.004716,0.012911,0.0319832,"     ",""
"R g14 c1 a25 t12",0.0191284,0.003163,0.0138205,0.0264202,"     ",""
"R g18 c1 a25 t8",0.0395536,0.0033446,0.0334946,0.0466556,"     ",""
"R g22 c1 a25 t4",0.0183234,0.0025238,0.0139794,0.0239843,"     ",""
"R g62 c1 a73 t12",0.006205,0.0028843,0.0024901,0.0153766,"     ",""
"R g66 c1 a73 t8",0.0130138,0.0058592,0.0053637,0.0312326,"     ",""
"R g70 c1 a73 t4",0.0059406,0.0027801,0.0023695,0.0148138,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
