"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.8347929,0.0409109,0.7385733,0.9003753,"     ",""
"S g12 c1 a16 t5",0.9425323,0.0233272,0.8757993,0.9744554,"     ",""
"S g12 c1 a20 t9",0.6496169,0.0756364,0.4915128,0.7805139,"     ",""
"S g14 c1 a25 t12",0.7820244,0.0343511,0.707346,0.8419058,"     ",""
"S g18 c1 a25 t8",0.9694538,0.0116597,0.9361818,0.9856452,"     ",""
"S g22 c1 a25 t4",0.9072181,0.0164905,0.8694547,0.9348757,"     ",""
"S g62 c1 a73 t12",0.7737393,0.2131374,0.2392708,0.9738084,"     ",""
"S g66 c1 a73 t8",0.9680013,0.0399141,0.7076266,0.9973623,"     ",""
"S g70 c1 a73 t4",0.9031019,0.1049813,0.4702433,0.9898845,"     ",""
"r g18 c1 a25 t8",0.7564168,0.28566,0.1294726,0.9848113,"     ",""
"r g66 c1 a73 t8",0.1542356,0.2234436,0.0063115,0.8396383,"     ",""
"R g12 c1 a12 t1",0.036515,0.0069223,0.0251242,0.0527905,"     ",""
"R g12 c1 a16 t5",0.0597084,0.0102658,0.0424886,0.0832999,"     ",""
"R g12 c1 a20 t9",0.0267811,0.0063427,0.0167926,0.0424543,"     ",""
"R g14 c1 a25 t12",0.0301377,0.0048546,0.0219476,0.0412552,"     ",""
"R g18 c1 a25 t8",0.0669081,0.004652,0.0583469,0.0766233,"     ",""
"R g22 c1 a25 t4",0.0410401,0.0048137,0.032577,0.0515847,"     ",""
"R g62 c1 a73 t12",0.0166148,0.0081697,0.0063009,0.0430795,"     ",""
"R g66 c1 a73 t8",0.0375245,0.0167742,0.0154461,0.0883301,"     ",""
"R g70 c1 a73 t4",0.0227399,0.010497,0.0091352,0.0554714,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
