"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.8583,0.0368405,0.7698622,0.9164414,"     ",""
"S g12 c1 a16 t5",0.9177373,0.0232353,0.8592123,0.9532572,"     ",""
"S g12 c1 a20 t9",0.7680406,0.0563042,0.6405699,0.8601723,"     ",""
"S g14 c1 a25 t12",0.7969821,0.0381759,0.7119945,0.86176,"     ",""
"S g18 c1 a25 t8",0.9297105,0.0182076,0.8845409,0.9580471,"     ",""
"S g22 c1 a25 t4",0.877772,0.0236275,0.8234442,0.9170664,"     ",""
"S g62 c1 a73 t12",0.9916567,0.0087882,0.9367912,0.998952,"     ",""
"S g66 c1 a73 t8",0.9975091,0.0024997,0.9823763,0.9996525,"     ",""
"S g70 c1 a73 t4",0.9954219,0.0048425,0.9643992,0.9994273,"     ",""
"r g18 c1 a25 t8",0.2083948,0.053426,0.122454,0.3318426,"     ",""
"r g66 c1 a73 t8",0.9999977,0.0024408,2.460621e-303,1,"     ",""
"R g12 c1 a12 t1",0.0195465,0.0037517,0.0134012,0.0284284,"     ",""
"R g12 c1 a16 t5",0.0355435,0.0060223,0.025453,0.0494314,"     ",""
"R g12 c1 a20 t9",0.0183655,0.0042215,0.011685,0.0287542,"     ",""
"R g14 c1 a25 t12",0.0215915,0.003757,0.0153344,0.0303232,"     ",""
"R g18 c1 a25 t8",0.0416589,0.0035973,0.0351518,0.049309,"     ",""
"R g22 c1 a25 t4",0.0229751,0.0029318,0.0178789,0.0294802,"     ",""
"R g62 c1 a73 t12",0.0103654,0.0030029,0.0058664,0.0182514,"     ",""
"R g66 c1 a73 t8",0.0202148,0.0054946,0.0118364,0.0343176,"     ",""
"R g70 c1 a73 t4",0.0110378,0.0033028,0.0061302,0.0197957,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
