"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a13 t1",0.9821843,0.0176055,0.884698,0.9974818,"     ",""
"S g12 c1 a17 t5",0.9204406,0.0306952,0.8357293,0.9633819,"     ",""
"S g12 c1 a21 t9",0.5066159,0.1267645,0.2753707,0.7350646,"     ",""
"S g13 c1 a25 t12",0.7752335,0.044285,0.6769883,0.8502087,"     ",""
"S g17 c1 a25 t8",0.9749127,0.013034,0.9318509,0.9910268,"     ",""
"S g21 c1 a25 t4",0.9946289,0.0056221,0.9592491,0.999314,"     ",""
"S g61 c1 a73 t12",0.8694822,0.2911002,0.0418346,0.9990172,"     ",""
"S g65 c1 a73 t8",0.9868523,0.0347894,0.2814935,0.9999305,"     ",""
"S g69 c1 a73 t3",0.9972119,0.0077556,0.6016189,0.9999882,"     ",""
"r g17 c1 a25 t8",0.891487,0.4547734,0.0008177712,0.9999879,"     ",""
"r g65 c1 a73 t8",0.4316882,1.1909349,5.603403e-05,0.9999029,"     ",""
"R g12 c1 a13 t1",0.0335176,0.0069366,0.0222853,0.050121,"     ",""
"R g12 c1 a17 t5",0.0470569,0.0087974,0.0325238,0.0676302,"     ",""
"R g12 c1 a21 t9",0.02365,0.0064903,0.0137704,0.040328,"     ",""
"R g13 c1 a25 t12",0.026313,0.0052775,0.0177274,0.0388922,"     ",""
"R g17 c1 a25 t8",0.0522146,0.0043767,0.0442726,0.0614896,"     ",""
"R g21 c1 a25 t4",0.0372493,0.005237,0.0282395,0.0489888,"     ",""
"R g61 c1 a73 t12",0.0122147,0.0063448,0.0043922,0.0335002,"     ",""
"R g65 c1 a73 t8",0.0245888,0.0116057,0.0096702,0.0611031,"     ",""
"R g69 c1 a73 t3",0.0173961,0.0084721,0.006657,0.04468,"     ",""
"p g12 c1 a14 t2",0,0,0,0,"Fixed",""
"r g12 c1 a13 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a13 t1",1,0,1,1,"Fixed",""
