"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3631359.98498155,2492679.86824941,322306,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3466502.38807575,2396455.59819534,106320,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,2e-04,2e-04,750,570,7,2,25,5,32,160,750,0,570
4,3394918.81096946,2375432.87463662,148885,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,3e-04,5e-04,1500,1105,27,15,55,12,78,167,750,1,1105
5,3320359.9363198,2339167.20977573,204976,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,3e-04,4e-04,1500,1052,36,18,84,18,115,0,0,4,1052
6,3239698.45881763,2283998.71502518,253438,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,3e-04,4e-04,1500,986,52,28,108,24,152,0,0,7,986
7,3084450.41436439,2196584.97144545,380316,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,3e-04,4e-04,1500,916,65,35,83,30,141,0,0,8,916
8,2861490.16197335,2056548.24617379,148332,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,3e-04,4e-04,1500,879,25,11,49,14,72,0,0,1,879
9,2747442.49862551,2000006.18879802,76880,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,3e-04,4e-04,1500,850,12,7,21,5,33,0,0,1,850
10,2667415.39264271,1967811.62118641,37695,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,3e-04,4e-04,1500,833,5,2,14,3,19,0,0,0,833
11,2607805.66365384,1948373.99090688,39323,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,3e-04,4e-04,1500,814,7,4,20,3,27,0,0,0,814
12,2548997.81574407,1925805.49639407,123464,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,3e-04,4e-04,1500,792,15,4,49,11,61,0,0,1,792
