"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.8540743,0.0356457,0.7696512,0.911129,"     ",""
"S g12 c1 a16 t5",0.9158219,0.0257063,0.8498376,0.9543683,"     ",""
"S g12 c1 a20 t9",0.594926,0.081127,0.4315693,0.7396568,"     ",""
"S g13 c1 a25 t12",0.7486661,0.0370953,0.6693201,0.8142566,"     ",""
"S g17 c1 a25 t8",0.9566459,0.0126962,0.9237226,0.9757319,"     ",""
"S g21 c1 a25 t4",0.9223035,0.0171598,0.8812916,0.9499511,"     ",""
"S g61 c1 a73 t12",0.929458,0.0435798,0.7817057,0.9797898,"     ",""
"S g65 c1 a73 t8",0.9898584,0.0059139,0.9685155,0.9967813,"     ",""
"S g69 c1 a73 t4",0.9813109,0.012442,0.932846,0.9949867,"     ",""
"r g17 c1 a25 t8",0.4655123,0.1358782,0.229958,0.7175229,"     ",""
"r g65 c1 a73 t8",0.9999958,0.0028047,1.313704e-303,1,"     ",""
"R g12 c1 a12 t1",0.0311757,0.006275,0.0209664,0.0461222,"     ",""
"R g12 c1 a16 t5",0.0594428,0.0106949,0.041631,0.0842056,"     ",""
"R g12 c1 a20 t9",0.0244403,0.0061137,0.0149298,0.0397644,"     ",""
"R g13 c1 a25 t12",0.0299381,0.0051284,0.0213664,0.0418016,"     ",""
"R g17 c1 a25 t8",0.0722314,0.005063,0.0629151,0.0828053,"     ",""
"R g21 c1 a25 t4",0.0381294,0.0046135,0.0300481,0.0482761,"     ",""
"R g61 c1 a73 t12",0.0120277,0.0038613,0.0063982,0.0224982,"     ",""
"R g65 c1 a73 t8",0.0297963,0.0086751,0.0167693,0.0524038,"     ",""
"R g69 c1 a73 t4",0.0153964,0.0048977,0.008233,0.0286129,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
