"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.8971135,0.032634,0.8134486,0.9457582,"     ",""
"S g12 c1 a16 t5",0.9244819,0.0241063,0.8615347,0.9601369,"     ",""
"S g12 c1 a20 t9",0.7232244,0.070975,0.5660003,0.8396295,"     ",""
"S g14 c1 a25 t12",0.7605285,0.0445665,0.6628368,0.8368804,"     ",""
"S g18 c1 a25 t8",0.9370224,0.0185611,0.8892833,0.9649877,"     ",""
"S g22 c1 a25 t4",0.9137749,0.0228285,0.8572627,0.9492378,"     ",""
"S g62 c1 a73 t12",0.9205461,0.0721912,0.6260345,0.9876825,"     ",""
"S g66 c1 a73 t8",0.98191,0.0185262,0.8754357,0.9976202,"     ",""
"S g70 c1 a73 t4",0.9747864,0.0253513,0.8366013,0.9965862,"     ",""
"r g18 c1 a25 t8",0.3851751,0.1130895,0.1972416,0.614992,"     ",""
"r g66 c1 a73 t8",0.8534941,0.9482357,2.043024e-06,0.9999999,"     ",""
"R g12 c1 a12 t1",0.0355333,0.0075106,0.0234158,0.0535774,"     ",""
"R g12 c1 a16 t5",0.0745596,0.0127502,0.0531084,0.103726,"     ",""
"R g12 c1 a20 t9",0.0386273,0.009868,0.0233111,0.0633538,"     ",""
"R g14 c1 a25 t12",0.0358088,0.0072593,0.0240051,0.0531008,"     ",""
"R g18 c1 a25 t8",0.0693084,0.0064542,0.0576777,0.0830776,"     ",""
"R g22 c1 a25 t4",0.0329329,0.0052353,0.0240803,0.0448901,"     ",""
"R g62 c1 a73 t12",0.0127639,0.0051734,0.0057489,0.0280967,"     ",""
"R g66 c1 a73 t8",0.0252696,0.009535,0.0119938,0.05246,"     ",""
"R g70 c1 a73 t4",0.0117163,0.0047823,0.0052487,0.0259452,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
