"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a14 t1",0.8358839,0.092813,0.5748927,0.9504517,"     ",""
"S g12 c1 a18 t5",0.9289424,0.0389355,0.8044649,0.9764931,"     ",""
"S g12 c1 a22 t9",0.6335047,0.1508627,0.3260119,0.8606672,"     ",""
"S g12 c1 a25 t12",0.8257631,0.0638801,0.6650049,0.9187964,"     ",""
"S g17 c1 a25 t8",0.9728583,0.0178945,0.9047272,0.9926629,"     ",""
"S g21 c1 a25 t4",0.9331757,0.0333197,0.8305112,0.9754885,"     ",""
"S g61 c1 a73 t12",1,5.184908e-05,3.115526e-301,1,"     ",""
"S g65 c1 a73 t8",1,6.855578e-06,0.9999866,1.0000134,"     ",""
"S g69 c1 a73 t4",1,1.759656e-05,0.9999655,1.0000345,"     ",""
"r g17 c1 a25 t8",0.4305093,0.2814186,0.0738123,0.8776116,"     ",""
"r g65 c1 a73 t8",2.943694e-08,6.1683564,1.63748399330705e-316,1,"     ",""
"R g12 c1 a14 t1",0.0223319,0.0079474,0.0110675,0.0445444,"     ",""
"R g12 c1 a18 t5",0.0308623,0.0103485,0.0159062,0.0590375,"     ",""
"R g12 c1 a22 t9",0.021523,0.0086369,0.00975,0.0468397,"     ",""
"R g12 c1 a25 t12",0.0234273,0.005744,0.0144539,0.0377583,"     ",""
"R g17 c1 a25 t8",0.0335645,0.004078,0.026428,0.042544,"     ",""
"R g21 c1 a25 t4",0.0243059,0.0045032,0.0168798,0.0348831,"     ",""
"R g61 c1 a73 t12",0.0156717,0.0063316,0.0070715,0.0343692,"     ",""
"R g65 c1 a73 t8",0.0225304,0.008752,0.0104669,0.0478256,"     ",""
"R g69 c1 a73 t4",0.0162643,0.0068864,0.0070617,0.0370125,"     ",""
"p g12 c1 a15 t2",0,0,0,0,"Fixed",""
"r g12 c1 a14 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a14 t1",1,0,1,1,"Fixed",""
