"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a14 t1",0.9209893,0.0297972,0.8393338,0.9629756,"     ",""
"S g12 c1 a18 t5",0.9765326,0.0088193,0.9513903,0.9888234,"     ",""
"S g12 c1 a22 t9",0.7256382,0.0769577,0.5535343,0.849444,"     ",""
"S g12 c1 a25 t12",0.7471231,0.0355599,0.6713774,0.8103418,"     ",""
"S g16 c1 a25 t8",0.9789405,0.0021776,0.9742214,0.982811,"     ",""
"S g20 c1 a25 t4",0.92868,0.0161507,0.8897953,0.9545455,"     ",""
"S g60 c1 a73 t12",0.8259378,0.0784208,0.6196268,0.932532,"     ",""
"S g64 c1 a73 t8",0.9867824,0.0067854,0.964196,0.9951916,"     ",""
"S g68 c1 a73 t4",0.9543648,0.0248962,0.872134,0.984644,"     ",""
"r g16 c1 a25 t8",1,0,1,1,"     ",""
"r g64 c1 a73 t8",0.9999999,0,0.9999999,0.9999999,"     ",""
"R g12 c1 a14 t1",0.0374198,0.0072856,0.0254848,0.054631,"     ",""
"R g12 c1 a18 t5",0.0548244,0.0096888,0.0386532,0.0772177,"     ",""
"R g12 c1 a22 t9",0.0258177,0.0060287,0.0162968,0.0406707,"     ",""
"R g12 c1 a25 t12",0.0304626,0.0046851,0.0225055,0.0411148,"     ",""
"R g16 c1 a25 t8",0.0643435,0.0039774,0.0569738,0.072593,"     ",""
"R g20 c1 a25 t4",0.0440578,0.0048266,0.0355091,0.0545482,"     ",""
"R g60 c1 a73 t12",0.0078221,0.0034238,0.0033095,0.0183741,"     ",""
"R g64 c1 a73 t8",0.0169624,0.007037,0.007489,0.0379613,"     ",""
"R g68 c1 a73 t4",0.0114322,0.0049011,0.0049185,0.0263436,"     ",""
"p g12 c1 a15 t2",0,0,0,0,"Fixed",""
"r g12 c1 a14 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a14 t1",1,0,1,1,"Fixed",""
