"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.8943688,0.0390349,0.7902316,0.9500744,"     ",""
"S g12 c1 a16 t5",0.9109024,0.034322,0.8169511,0.9590496,"     ",""
"S g12 c1 a20 t9",0.5054934,0.1152374,0.2928472,0.7161705,"     ",""
"S g13 c1 a25 t12",0.7401132,0.0449144,0.6431081,0.8182051,"     ",""
"S g17 c1 a25 t8",0.9660814,0.0145748,0.9225498,0.9855295,"     ",""
"S g21 c1 a25 t4",0.9593301,0.0140618,0.9208783,0.9795108,"     ",""
"S g61 c1 a73 t12",0.82411,0.1312354,0.442734,0.9650737,"     ",""
"S g65 c1 a73 t8",0.9791059,0.0197483,0.8760037,0.9967931,"     ",""
"S g69 c1 a73 t2",0.9748796,0.0234575,0.8558468,0.9960734,"     ",""
"r g17 c1 a25 t8",0.6706447,0.2822024,0.1426999,0.9614041,"     ",""
"r g65 c1 a73 t8",0.7212293,0.8069702,0.0009906663,0.9998519,"     ",""
"R g12 c1 a12 t1",0.0372178,0.0083529,0.0238943,0.0575326,"     ",""
"R g12 c1 a16 t5",0.0597373,0.0123032,0.0397142,0.0889208,"     ",""
"R g12 c1 a20 t9",0.0324888,0.0093221,0.0184313,0.0566492,"     ",""
"R g13 c1 a25 t12",0.0352761,0.0068828,0.0240087,0.0515521,"     ",""
"R g17 c1 a25 t8",0.0647059,0.0053421,0.0549913,0.0759987,"     ",""
"R g21 c1 a25 t4",0.0403939,0.0055832,0.0307641,0.0528734,"     ",""
"R g61 c1 a73 t12",0.0210742,0.008481,0.0095259,0.0459725,"     ",""
"R g65 c1 a73 t8",0.0391364,0.0142312,0.01903,0.0787803,"     ",""
"R g69 c1 a73 t2",0.0241832,0.0094314,0.0111958,0.0514524,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
