"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a14 t1",0.8184597,0.1007812,0.544015,0.9445578,"     ",""
"S g12 c1 a18 t5",0.9003285,0.0667006,0.6778773,0.9748573,"     ",""
"S g12 c1 a22 t9",0.4654359,0.2009816,0.1516473,0.8091945,"     ",""
"S g12 c1 a25 t12",0.8133896,0.0591356,0.670087,0.9034183,"     ",""
"S g16 c1 a25 t8",0.9783644,0.0178608,0.8963887,0.995787,"     ",""
"S g20 c1 a25 t4",0.9575728,0.0274572,0.8571697,0.9883559,"     ",""
"S g59 c1 a73 t12",0.8065126,0.3210303,0.0688392,0.9957631,"     ",""
"S g63 c1 a73 t8",0.9773982,0.0500979,0.3367029,0.9997286,"     ",""
"S g67 c1 a73 t3",0.95572,0.090181,0.2488485,0.9992894,"     ",""
"r g16 c1 a25 t8",0.4068493,0.3399518,0.0415644,0.9156028,"     ",""
"r g63 c1 a73 t8",5.282275e-08,9.298776e-05,2.93836298895848e-316,1,"     ",""
"R g12 c1 a14 t1",0.0140929,0.0080994,0.0045393,0.0428872,"     ",""
"R g12 c1 a18 t5",0.024632,0.01346,0.0083522,0.0703916,"     ",""
"R g12 c1 a22 t9",0.0125103,0.0077911,0.003667,0.0417861,"     ",""
"R g12 c1 a25 t12",0.0221874,0.0064025,0.0125647,0.0388892,"     ",""
"R g16 c1 a25 t8",0.0432745,0.005982,0.0329536,0.0566386,"     ",""
"R g20 c1 a25 t4",0.0249632,0.0063371,0.0151368,0.0409036,"     ",""
"R g59 c1 a73 t12",0.0148797,0.0104033,0.0037441,0.0572315,"     ",""
"R g63 c1 a73 t8",0.0292291,0.0181009,0.0085498,0.0951258,"     ",""
"R g67 c1 a73 t3",0.0167569,0.0110602,0.0045514,0.0597304,"     ",""
"p g12 c1 a15 t2",0,0,0,0,"Fixed",""
"r g12 c1 a14 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a14 t1",1,0,1,1,"Fixed",""
