"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.8419306,0.0409067,0.744636,0.9067955,"     ",""
"S g12 c1 a16 t5",0.8862182,0.0317375,0.8078002,0.9352077,"     ",""
"S g12 c1 a20 t9",0.6873437,0.0662314,0.5457893,0.8008776,"     ",""
"S g14 c1 a25 t12",0.8003665,0.0360662,0.7203438,0.8618815,"     ",""
"S g18 c1 a25 t8",0.9342287,0.0177798,0.8895737,0.9616051,"     ",""
"S g22 c1 a25 t4",0.9066601,0.0228863,0.8511268,0.9428686,"     ",""
"S g62 c1 a73 t12",0.8405548,0.0884544,0.5911612,0.9505442,"     ",""
"S g66 c1 a73 t8",0.9491802,0.0343731,0.8221005,0.9869262,"     ",""
"S g70 c1 a73 t4",0.9273916,0.046374,0.7680725,0.9801038,"     ",""
"r g18 c1 a25 t8",0.2000393,0.0543606,0.1138637,0.3273425,"     ",""
"r g66 c1 a73 t8",0.2066495,0.1667875,0.03425,0.6567255,"     ",""
"R g12 c1 a12 t1",0.0192405,0.0044266,0.0122357,0.0301331,"     ",""
"R g12 c1 a16 t5",0.0248781,0.0055239,0.0160657,0.038336,"     ",""
"R g12 c1 a20 t9",0.0174861,0.0047191,0.0102815,0.0295884,"     ",""
"R g14 c1 a25 t12",0.0266858,0.0046585,0.018926,0.0375055,"     ",""
"R g18 c1 a25 t8",0.0378172,0.0035221,0.0314878,0.0453592,"     ",""
"R g22 c1 a25 t4",0.0293357,0.0036984,0.0228934,0.0375212,"     ",""
"R g62 c1 a73 t12",0.0152426,0.0058403,0.0071682,0.032118,"     ",""
"R g66 c1 a73 t8",0.0217072,0.0078438,0.0106433,0.0437632,"     ",""
"R g70 c1 a73 t4",0.0167758,0.0063013,0.0080049,0.0348197,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
