"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.9474843,0.0244031,0.8734086,0.9792442,"     ",""
"S g12 c1 a16 t5",0.9747229,0.0141812,0.9258153,0.9916771,"     ",""
"S g12 c1 a20 t9",0.809489,0.0755952,0.6191455,0.9173947,"     ",""
"S g14 c1 a25 t12",0.7975432,0.0457702,0.6932637,0.8728723,"     ",""
"S g18 c1 a25 t8",0.9727896,0.0138473,0.9276563,0.990067,"     ",""
"S g22 c1 a25 t4",0.9435884,0.0184898,0.8943711,0.9706263,"     ",""
"S g62 c1 a73 t12",0.4231319,0.1591664,0.1696652,0.7247491,"     ",""
"S g65 c1 a73 t8",0.8693962,0.0744462,0.6480698,0.9601014,"     ",""
"S g69 c1 a73 t4",0.7569583,0.1133881,0.4820238,0.912463,"     ",""
"r g18 c1 a25 t8",0.8537952,0.4257717,0.0072422,0.9997861,"     ",""
"r g65 c1 a73 t8",0.0740084,0.0787172,0.0083426,0.4315906,"     ",""
"R g12 c1 a12 t1",0.0287832,0.0062557,0.018755,0.0439335,"     ",""
"R g12 c1 a16 t5",0.0432523,0.0081887,0.0297612,0.0624655,"     ",""
"R g12 c1 a20 t9",0.0214273,0.0056221,0.0127807,0.035712,"     ",""
"R g14 c1 a25 t12",0.0305907,0.0059187,0.0208939,0.0445828,"     ",""
"R g18 c1 a25 t8",0.0611659,0.0052496,0.0516504,0.0723008,"     ",""
"R g22 c1 a25 t4",0.0409608,0.0057663,0.0310377,0.0538798,"     ",""
"R g62 c1 a73 t12",0.0296139,0.0150616,0.0108067,0.078553,"     ",""
"R g65 c1 a73 t8",0.0592726,0.0271541,0.0236836,0.1406368,"     ",""
"R g69 c1 a73 t4",0.0396664,0.0189786,0.0153181,0.098832,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
