"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3636876.74628951,2493992.54914748,322475,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3491968.72467655,2402684.14162557,106596,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,1e-04,1e-04,250,183,6,4,5,2,11,59,250,0,183
4,3459476.57543106,2391745.29508335,149906,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,1e-04,2e-04,500,370,9,6,21,3,28,49,250,0,370
5,3402084.3820854,2361523.63310401,206934,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,1e-04,1e-04,500,354,9,8,25,1,34,0,0,1,354
6,3359932.63050938,2317919.76090188,257200,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,1e-04,1e-04,500,333,14,8,28,6,42,0,0,2,333
7,3216170.92950414,2236700.01394817,387258,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,1e-04,1e-04,500,313,17,9,26,8,39,0,0,3,313
8,2997543.85476786,2101229.64786388,151551,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,1e-04,1e-04,500,298,11,7,21,4,31,0,0,2,298
9,2878840.19760532,2047319.01774132,78697,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,1e-04,1e-04,500,285,7,4,8,3,16,0,0,1,285
10,2794302.09449823,2017626.45063804,38646,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,1e-04,1e-04,500,280,2,0,4,2,5,0,0,0,280
11,2731207.34147904,2000772.88152904,40378,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,1e-04,1e-04,500,272,2,2,2,0,4,0,0,0,272
12,2669066.85713001,1980619.56243451,126974,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,1e-04,1e-04,500,267,3,0,12,3,15,0,0,0,267
