"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a13 t1",0.8071655,0.0456791,0.701926,0.8815203,"     ",""
"S g12 c1 a17 t5",0.9089645,0.031204,0.8266327,0.954356,"     ",""
"S g12 c1 a21 t9",0.5673478,0.0917015,0.3867045,0.7316996,"     ",""
"S g13 c1 a25 t12",0.7741056,0.039645,0.6872462,0.8423748,"     ",""
"S g17 c1 a25 t8",0.9630898,0.0137396,0.9244285,0.9823502,"     ",""
"S g21 c1 a25 t4",0.9162381,0.0205387,0.8661994,0.9486723,"     ",""
"S g61 c1 a73 t12",0.6378232,0.1877039,0.2637287,0.8964637,"     ",""
"S g65 c1 a73 t8",0.9306003,0.0579607,0.6978194,0.9873199,"     ",""
"S g69 c1 a73 t4",0.8489753,0.1127038,0.5009301,0.9692148,"     ",""
"r g17 c1 a25 t8",0.254297,0.0940091,0.1143058,0.473985,"     ",""
"r g65 c1 a73 t8",0.1023604,0.0964991,0.0143473,0.4718314,"     ",""
"R g12 c1 a13 t1",0.0205053,0.0042468,0.0136432,0.0307114,"     ",""
"R g12 c1 a17 t5",0.0418851,0.0078494,0.0289333,0.0602749,"     ",""
"R g12 c1 a21 t9",0.0192492,0.0049698,0.0115802,0.0318335,"     ",""
"R g13 c1 a25 t12",0.0186677,0.003296,0.0131934,0.0263528,"     ",""
"R g17 c1 a25 t8",0.0406482,0.0031535,0.034898,0.0472994,"     ",""
"R g21 c1 a25 t4",0.0198866,0.0026112,0.0153647,0.0257047,"     ",""
"R g61 c1 a73 t12",0.0100657,0.0051875,0.0036518,0.0274349,"     ",""
"R g65 c1 a73 t8",0.0221463,0.0108627,0.0084021,0.0570794,"     ",""
"R g69 c1 a73 t4",0.0107291,0.0054381,0.0039574,0.028754,"     ",""
"p g12 c1 a14 t2",0,0,0,0,"Fixed",""
"r g12 c1 a13 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a13 t1",1,0,1,1,"Fixed",""
