"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.844148,0.0431148,0.740218,0.9114719,"     ",""
"S g12 c1 a16 t5",0.9292184,0.0220022,0.8720356,0.9619628,"     ",""
"S g12 c1 a20 t9",0.6956461,0.0650467,0.5558872,0.8067164,"     ",""
"S g14 c1 a25 t12",0.796117,0.0299415,0.7311858,0.8486116,"     ",""
"S g18 c1 a25 t8",0.9573154,0.013584,0.9211977,0.9772873,"     ",""
"S g22 c1 a25 t4",0.9024696,0.0210495,0.8527379,0.9366541,"     ",""
"S g62 c1 a73 t12",0.8002618,0.1392995,0.4206355,0.9567286,"     ",""
"S g66 c1 a73 t8",0.9583546,0.037084,0.7883253,0.9930165,"     ",""
"S g70 c1 a73 t4",0.9047111,0.0779281,0.6175047,0.9824058,"     ",""
"r g18 c1 a25 t8",0.2152841,0.070051,0.1085061,0.3821024,"     ",""
"r g66 c1 a73 t8",0.0681804,0.0847902,0.0053207,0.5002131,"     ",""
"R g12 c1 a12 t1",0.0191541,0.0038145,0.0129471,0.0282516,"     ",""
"R g12 c1 a16 t5",0.0341996,0.0060364,0.0241518,0.0482209,"     ",""
"R g12 c1 a20 t9",0.019971,0.0045109,0.0128049,0.0310214,"     ",""
"R g14 c1 a25 t12",0.0218742,0.0032962,0.0162658,0.0293586,"     ",""
"R g18 c1 a25 t8",0.0374071,0.0029791,0.0319866,0.0437046,"     ",""
"R g22 c1 a25 t4",0.0209811,0.00273,0.0162476,0.0270557,"     ",""
"R g62 c1 a73 t12",0.0085375,0.003975,0.0034185,0.0211591,"     ",""
"R g66 c1 a73 t8",0.0147427,0.0065903,0.0061117,0.035132,"     ",""
"R g70 c1 a73 t4",0.0081844,0.0037863,0.0032967,0.020172,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
