"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3654184.29566364,2498110.77870055,323008,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3500667.09478493,2405283.88624839,106711,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,3e-04,5e-04,1500,1121,25,12,37,13,60,333,1500,1,1121
4,3431458.21856544,2385860.34541306,149538,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,6e-04,9e-04,3000,2195,53,33,118,20,163,328,1500,4,2195
5,3353818.54175701,2349928.73451168,205918,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,6e-04,9e-04,3000,2084,74,44,141,30,205,0,0,5,2084
6,3346734.68103928,2313187.18553806,256675,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,6e-04,8e-04,3000,1964,94,46,191,48,272,0,0,9,1964
7,3246039.42429974,2241874.83972759,388156,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,6e-04,8e-04,3000,1794,130,93,174,37,283,0,0,18,1794
8,3023313.12305692,2106438.50414868,151927,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,6e-04,8e-04,3000,1728,45,23,91,22,130,0,0,5,1728
9,2902398.39655399,2052828.64794603,78910,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,6e-04,8e-04,3000,1678,32,18,53,14,79,0,0,4,1678
10,2817307.06263124,2023732.43438158,38763,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,6e-04,8e-04,3000,1644,12,5,29,7,39,0,0,1,1644
11,2753550.8149285,2007411.80361416,40511,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,6e-04,8e-04,3000,1614,11,8,27,3,33,0,0,0,1614
12,2690772.32387461,1987761.47058817,127431,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,6e-04,8e-04,3000,1565,39,19,69,20,102,0,0,3,1565
