"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3648831.93573797,2496837.21614423,322843,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3509467.94391988,2407214.07653809,106797,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,3e-04,4e-04,1250,951,13,10,27,3,39,276,1250,2,951
4,3455376.31086255,2391665.20223976,149901,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,5e-04,8e-04,2500,1830,54,31,78,23,126,284,1250,2,1830
5,3464111.71628701,2377020.28029331,208291,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,5e-04,7e-04,2500,1737,58,37,123,21,172,0,0,9,1737
6,3418918.23336117,2334572.31521526,259047,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,5e-04,7e-04,2500,1641,80,44,115,36,187,0,0,4,1641
7,3284541.35939894,2257282.55667722,390822,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,5e-04,7e-04,2500,1503,115,72,149,43,259,0,0,19,1503
8,3061539.02669006,2122619.14471194,153093,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,5e-04,7e-04,2500,1439,45,25,79,20,119,0,0,4,1439
9,2939385.43673439,2069631.9357418,79553,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,5e-04,7e-04,2500,1398,18,8,51,10,65,0,0,0,1398
10,2853275.40933835,2041195.63176103,39094,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,5e-04,7e-04,2500,1371,13,4,24,9,37,0,0,1,1371
11,2788578.8364015,2025537.03386829,40876,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,5e-04,7e-04,2500,1346,9,6,20,3,29,0,0,0,1346
12,2724901.203801,2006499.96381111,128632,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,5e-04,6e-04,2500,1279,43,27,65,16,104,0,0,7,1279
