"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a13 t1",0.9085758,0.0308994,0.8273946,0.9537113,"     ",""
"S g12 c1 a17 t5",0.9428735,0.0214627,0.8831564,0.973003,"     ",""
"S g12 c1 a21 t9",0.6469455,0.0872876,0.4642137,0.794892,"     ",""
"S g13 c1 a25 t12",0.7834971,0.0355175,0.7059454,0.8450841,"     ",""
"S g17 c1 a25 t8",0.9702345,0.0105905,0.9407789,0.9852688,"     ",""
"S g21 c1 a25 t4",0.9515192,0.0138132,0.9160612,0.9724492,"     ",""
"S g61 c1 a73 t12",0.75605,0.1049733,0.5039019,0.9043638,"     ",""
"S g65 c1 a73 t8",0.965416,0.022763,0.8800488,0.9906728,"     ",""
"S g69 c1 a73 t4",0.9438464,0.0348436,0.8224925,0.9838637,"     ",""
"r g17 c1 a25 t8",0.7110622,0.250763,0.1836656,0.9641811,"     ",""
"r g65 c1 a73 t8",0.100101,0.1155556,0.008921,0.5788816,"     ",""
"R g12 c1 a13 t1",0.0261277,0.0054436,0.017334,0.0392044,"     ",""
"R g12 c1 a17 t5",0.0453436,0.0085757,0.0312079,0.0654496,"     ",""
"R g12 c1 a21 t9",0.0199852,0.0049351,0.012292,0.0323359,"     ",""
"R g13 c1 a25 t12",0.0295367,0.0046541,0.0216603,0.0401598,"     ",""
"R g17 c1 a25 t8",0.066196,0.0043624,0.0581417,0.0752767,"     ",""
"R g21 c1 a25 t4",0.0384995,0.0045419,0.0305212,0.0484591,"     ",""
"R g61 c1 a73 t12",0.0135163,0.0045924,0.0069274,0.0262069,"     ",""
"R g65 c1 a73 t8",0.0309256,0.0096034,0.0167441,0.0564291,"     ",""
"R g69 c1 a73 t4",0.0177065,0.0058532,0.0092343,0.0336874,"     ",""
"p g12 c1 a14 t2",0,0,0,0,"Fixed",""
"r g12 c1 a13 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a13 t1",1,0,1,1,"Fixed",""
