"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3647081.61538093,2496420.73771242,322789,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3481918.1119133,2400605.16193625,106504,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,1e-04,2e-04,500,367,5,2,14,3,21,123,500,2,367
4,3455315.02023561,2390746.46530465,149843,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,2e-04,3e-04,1000,711,17,7,44,10,55,127,500,1,711
5,3478408.50934318,2379547.93152437,208512,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,2e-04,3e-04,1000,666,33,20,35,13,68,0,0,5,666
6,3364868.60249834,2321311.80848087,257576,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,2e-04,3e-04,1000,629,27,13,61,14,80,0,0,2,629
7,3237131.27807742,2243962.30764347,388517,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,2e-04,3e-04,1000,575,49,29,50,20,93,0,0,5,575
8,3027866.38703115,2111235.13340511,152272,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,2e-04,3e-04,1000,552,17,12,29,5,43,0,0,2,552
9,2917025.83212538,2060026.26757957,79186,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,2e-04,3e-04,1000,531,9,4,23,5,31,0,0,0,531
10,2831554.03558515,2031182.55249708,38903,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,2e-04,3e-04,1000,520,4,1,8,3,12,0,0,1,520
11,2767435.4834624,2015117.82831412,40666,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,2e-04,3e-04,1000,509,5,2,5,3,8,0,0,0,509
12,2704298.00305799,1995696.04657953,127939,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,2e-04,2e-04,1000,486,14,8,25,6,37,0,0,2,486
