"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.8835939,0.0421576,0.7726903,0.9442893,"     ",""
"S g12 c1 a16 t5",0.8918996,0.0399821,0.7854146,0.9489758,"     ",""
"S g12 c1 a20 t9",0.5601666,0.1157668,0.3364602,0.7618384,"     ",""
"S g14 c1 a25 t12",0.765419,0.0448186,0.6667189,0.841824,"     ",""
"S g18 c1 a25 t8",0.954829,0.0189342,0.899406,0.9803824,"     ",""
"S g22 c1 a25 t4",0.9510933,0.0205555,0.8910535,0.9788315,"     ",""
"S g62 c1 a73 t12",0.8336893,0.3072485,0.0611508,0.9974147,"     ",""
"S g66 c1 a73 t8",0.9701266,0.0634236,0.3081214,0.9995779,"     ",""
"S g70 c1 a73 t4",0.9676131,0.0686923,0.289214,0.9995444,"     ",""
"r g18 c1 a25 t8",0.2773327,0.1130112,0.112753,0.5367988,"     ",""
"r g66 c1 a73 t8",2.937749e-09,0,2.937749e-09,2.937749e-09,"     ",""
"R g12 c1 a12 t1",0.0218122,0.005144,0.0137108,0.0345329,"     ",""
"R g12 c1 a16 t5",0.0356288,0.0077362,0.0232113,0.0543198,"     ",""
"R g12 c1 a20 t9",0.026168,0.0077687,0.0145685,0.0465667,"     ",""
"R g14 c1 a25 t12",0.0253791,0.0051146,0.0170668,0.0375851,"     ",""
"R g18 c1 a25 t8",0.0345649,0.0035892,0.0281801,0.0423333,"     ",""
"R g22 c1 a25 t4",0.0211518,0.0034115,0.015404,0.0289812,"     ",""
"R g62 c1 a73 t12",0.0079769,0.0058319,0.0018931,0.0329668,"     ",""
"R g66 c1 a73 t8",0.0109348,0.0075963,0.0027829,0.0419602,"     ",""
"R g70 c1 a73 t4",0.0066285,0.004727,0.0016312,0.0265281,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
