"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3666360.37295126,2501008.00465915,323382,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3501304.26710894,2405808.38360799,106735,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,2e-04,3e-04,1000,756,12,8,20,4,30,227,1000,1,756
4,3467788.63225162,2394885.36324233,150103,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,4e-04,6e-04,2000,1450,44,29,82,15,125,235,1000,3,1450
5,3455991.95957904,2375728.89657226,208178,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,4e-04,6e-04,2000,1375,58,27,71,31,121,0,0,5,1375
6,3373306.64119692,2324084.47538187,257883,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,4e-04,6e-04,2000,1288,67,30,127,37,182,0,0,10,1288
7,3238111.80226806,2245182.49916537,388727,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,4e-04,5e-04,2000,1190,81,47,104,34,178,0,0,10,1190
8,3007990.01706791,2107458.87943186,152002,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,4e-04,5e-04,2000,1141,37,23,66,14,99,0,0,4,1141
9,2887433.64293743,2053286.672511,78925,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,4e-04,5e-04,2000,1116,18,11,31,7,44,0,0,0,1116
10,2802573.6543634,2023661.49629875,38762,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,4e-04,5e-04,2000,1089,12,7,18,5,30,0,0,1,1089
11,2739315.59232792,2006918.37154983,40500,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,4e-04,5e-04,2000,1069,8,5,25,3,31,0,0,1,1069
12,2676995.11318906,1986857.5866845,127374,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,4e-04,5e-04,2000,1028,26,12,41,14,62,0,0,1,1028
