"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.9086952,0.0253646,0.8453524,0.9476983,"     ",""
"S g12 c1 a16 t5",0.9165561,0.0210598,0.864917,0.949605,"     ",""
"S g12 c1 a20 t9",0.7383492,0.0572264,0.6122588,0.8345185,"     ",""
"S g14 c1 a25 t12",0.8121775,0.0290137,0.7486518,0.8625945,"     ",""
"S g18 c1 a25 t8",0.9439201,0.0140069,0.9092603,0.9658384,"     ",""
"S g22 c1 a25 t4",0.9384639,0.0164115,0.8973036,0.963793,"     ",""
"S g62 c1 a73 t12",0.9766093,0.0075416,0.956256,0.9876153,"     ",""
"S g66 c1 a73 t8",0.9938845,0.0001865448,0.9935078,0.9942395,"     ",""
"S g70 c1 a73 t4",0.9932548,0.0024319,0.9863557,0.9966771,"     ",""
"r g18 c1 a25 t8",0.2030242,0.0505057,0.1213945,0.3195788,"     ",""
"r g66 c1 a73 t8",0.999996,0,0.999996,0.999996,"     ",""
"R g12 c1 a12 t1",0.0153751,0.0027178,0.0108639,0.0217183,"     ",""
"R g12 c1 a16 t5",0.0263971,0.0041823,0.0193275,0.0359578,"     ",""
"R g12 c1 a20 t9",0.0115761,0.0024356,0.0076574,0.0174648,"     ",""
"R g14 c1 a25 t12",0.017943,0.0026498,0.0134242,0.0239461,"     ",""
"R g18 c1 a25 t8",0.040581,0.0028873,0.0352849,0.0466337,"     ",""
"R g22 c1 a25 t4",0.0237812,0.0026304,0.0191359,0.0295203,"     ",""
"R g62 c1 a73 t12",0.0047717,0.0016641,0.0024067,0.0094387,"     ",""
"R g66 c1 a73 t8",0.0109777,0.0036622,0.0056977,0.0210471,"     ",""
"R g70 c1 a73 t4",0.006352,0.0022288,0.0031893,0.0126111,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
