"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.8115631,0.0460713,0.7046892,0.8860153,"     ",""
"S g12 c1 a16 t5",0.9098981,0.03079,0.8286782,0.9547175,"     ",""
"S g12 c1 a20 t9",0.5952352,0.0939496,0.4064544,0.7595006,"     ",""
"S g14 c1 a25 t12",0.7717493,0.0454376,0.670985,0.8486159,"     ",""
"S g18 c1 a25 t8",0.9587095,0.0157088,0.9142891,0.9805972,"     ",""
"S g22 c1 a25 t4",0.908276,0.0229917,0.8521863,0.9444686,"     ",""
"S g62 c1 a73 t12",0.6996414,0.1827845,0.2974993,0.9276014,"     ",""
"S g66 c1 a73 t8",0.9411622,0.0502873,0.7295696,0.9895663,"     ",""
"S g70 c1 a73 t4",0.872154,0.0990291,0.5447254,0.974935,"     ",""
"r g18 c1 a25 t8",0.3412412,0.1264826,0.1467185,0.6094587,"     ",""
"r g66 c1 a73 t8",0.2178593,0.1880146,0.0310433,0.707747,"     ",""
"R g12 c1 a12 t1",0.0228755,0.0048472,0.0150742,0.0345725,"     ",""
"R g12 c1 a16 t5",0.0412254,0.0079421,0.0281835,0.0599302,"     ",""
"R g12 c1 a20 t9",0.0174694,0.0048488,0.010117,0.0300031,"     ",""
"R g14 c1 a25 t12",0.0188105,0.0038161,0.0126221,0.0279471,"     ",""
"R g18 c1 a25 t8",0.0443081,0.0038162,0.0374021,0.0524197,"     ",""
"R g22 c1 a25 t4",0.0246213,0.0033315,0.0188704,0.0320677,"     ",""
"R g62 c1 a73 t12",0.0075467,0.0041747,0.0025438,0.0221701,"     ",""
"R g66 c1 a73 t8",0.0180573,0.0093877,0.0064725,0.049347,"     ",""
"R g70 c1 a73 t4",0.0099132,0.0053051,0.0034589,0.0280718,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
