"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3644772.31440729,2495871.25313139,322718,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3458145.7226228,2394877.93924801,106250,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,1e-04,1e-04,250,195,3,0,12,3,15,46,250,0,195
4,3436007.722393,2385348.62315313,149505,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,1e-04,2e-04,500,374,3,2,12,1,13,64,250,0,374
5,3366584.87445224,2351568.67023115,206061,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,1e-04,2e-04,500,357,13,8,25,5,36,0,0,0,357
6,3296524.30921958,2300290.17951448,255244,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,1e-04,1e-04,500,337,14,9,30,5,42,0,0,1,337
7,3148016.36300583,2216104.8354153,383695,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,1e-04,1e-04,500,304,29,18,30,11,56,0,0,4,304
8,2940974.60129554,2081553.22711708,150133,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,1e-04,1e-04,500,293,9,6,13,3,22,0,0,1,293
9,2823491.74274151,2026418.36933233,77897,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,1e-04,1e-04,500,287,4,4,5,0,9,0,0,0,287
10,2740497.09908449,1995616.60052889,38227,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,1e-04,1e-04,500,279,2,1,4,1,6,0,0,0,279
11,2678925.05079314,1977701.1137841,39914,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,1e-04,1e-04,500,275,3,1,2,2,5,0,0,0,275
12,2618180.00437367,1956542.53714934,125431,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,1e-04,1e-04,500,259,10,4,16,6,25,0,0,1,259
