"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3632161.79017201,2492870.65307745,322330,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3454454.51440174,2393613.43351473,106194,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,3e-04,5e-04,1500,1106,23,13,41,10,59,354,1500,1,1106
4,3458648.82925659,2390248.15131121,149813,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,6e-04,9e-04,3000,2159,52,29,104,23,148,353,1500,3,2159
5,3400663.64470174,2359905.72048242,206792,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,6e-04,9e-04,3000,2032,95,48,139,47,228,0,0,9,2032
6,3540050.82224267,2359504.62771765,261813,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,5e-04,8e-04,3000,1926,78,41,162,37,226,0,0,9,1926
7,3371912.86053806,2278070.45856906,394420,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,5e-04,8e-04,3000,1755,134,91,156,43,283,0,0,10,1755
8,3138785.66256975,2143686.43558892,154610,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,5e-04,8e-04,3000,1660,66,44,95,22,153,0,0,7,1660
9,3014001.04309847,2092363.20607855,80426,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,5e-04,8e-04,3000,1615,25,14,50,11,71,0,0,2,1615
10,2925471.39308173,2065510.10729124,39560,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,5e-04,8e-04,3000,1577,14,6,36,8,47,0,0,0,1577
11,2858770.90308608,2051423.6402809,41396,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,5e-04,8e-04,3000,1541,20,10,30,10,47,0,0,0,1541
12,2793162.05700497,2033868.83748808,130385,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,5e-04,7e-04,3000,1481,38,23,63,15,99,0,0,2,1481
